DK Lillee,10.0,6,0,42,0,4.2,Sri Lanka,The Oval,Wed Jun 11 00:00:00 BST 1975
JR Thomson,12.0,6,5,22,1,1.83,Sri Lanka,The Oval,Wed Jun 11 00:00:00 BST 1975
AA Mallett,12.0,6,0,72,1,6.0,Sri Lanka,The Oval,Wed Jun 11 00:00:00 BST 1975
KD Walters,6.0,6,1,33,0,5.5,Sri Lanka,The Oval,Wed Jun 11 00:00:00 BST 1975
MHN Walker,12.0,6,1,44,0,3.66,Sri Lanka,The Oval,Wed Jun 11 00:00:00 BST 1975
GS Chappell,4.0,6,0,25,0,6.25,Sri Lanka,The Oval,Wed Jun 11 00:00:00 BST 1975
IM Chappell,4.0,6,0,14,2,3.5,Sri Lanka,The Oval,Wed Jun 11 00:00:00 BST 1975
AME Roberts,12.0,6,1,47,1,3.91,Pakistan,Birmingham,Wed Jun 11 00:00:00 BST 1975
KD Boyce,12.0,6,2,44,1,3.66,Pakistan,Birmingham,Wed Jun 11 00:00:00 BST 1975
BD Julien,12.0,6,1,41,1,3.41,Pakistan,Birmingham,Wed Jun 11 00:00:00 BST 1975
VA Holder,12.0,6,3,56,0,4.66,Pakistan,Birmingham,Wed Jun 11 00:00:00 BST 1975
IVA Richards,4.0,6,0,21,1,5.25,Pakistan,Birmingham,Wed Jun 11 00:00:00 BST 1975
CH Lloyd,8.0,6,1,31,1,3.87,Pakistan,Birmingham,Wed Jun 11 00:00:00 BST 1975
Asif Masood,12.0,6,1,64,1,5.33,West Indies,Birmingham,Wed Jun 11 00:00:00 BST 1975
Sarfraz Nawaz,12.0,6,1,44,4,3.66,West Indies,Birmingham,Wed Jun 11 00:00:00 BST 1975
Naseer Malik,12.0,6,2,42,2,3.5,West Indies,Birmingham,Wed Jun 11 00:00:00 BST 1975
Pervez Mir,9.0,6,1,42,1,4.66,West Indies,Birmingham,Wed Jun 11 00:00:00 BST 1975
Javed Miandad,12.0,6,0,46,1,3.83,West Indies,Birmingham,Wed Jun 11 00:00:00 BST 1975
Mushtaq Mohammad,2.0,6,0,7,0,3.5,West Indies,Birmingham,Wed Jun 11 00:00:00 BST 1975
Wasim Raja,0.6666666666666666,6,0,3,0,4.5,West Indies,Birmingham,Wed Jun 11 00:00:00 BST 1975
Frasat Ali,9.0,6,0,40,0,4.44,England,Birmingham,Sat Jun 14 00:00:00 BST 1975
DJ Pringle,12.0,6,0,41,0,3.41,England,Birmingham,Sat Jun 14 00:00:00 BST 1975
PG Nana,12.0,6,2,46,0,3.83,England,Birmingham,Sat Jun 14 00:00:00 BST 1975
RK Sethi,5.0,6,0,29,0,5.8,England,Birmingham,Sat Jun 14 00:00:00 BST 1975
Zulfiqar Ali,12.0,6,0,63,3,5.25,England,Birmingham,Sat Jun 14 00:00:00 BST 1975
Mehmood Quaraishy,10.0,6,0,55,2,5.5,England,Birmingham,Sat Jun 14 00:00:00 BST 1975
JA Snow,12.0,6,6,11,4,0.91,East Africa,Birmingham,Sat Jun 14 00:00:00 BST 1975
P Lever,12.0,6,3,32,3,2.66,East Africa,Birmingham,Sat Jun 14 00:00:00 BST 1975
DL Underwood,10.0,6,5,11,0,1.1,East Africa,Birmingham,Sat Jun 14 00:00:00 BST 1975
B Wood,7.0,6,3,10,0,1.42,East Africa,Birmingham,Sat Jun 14 00:00:00 BST 1975
AW Greig,10.0,6,1,18,2,1.8,East Africa,Birmingham,Sat Jun 14 00:00:00 BST 1975
CM Old,1.5,6,0,2,1,1.33,East Africa,Birmingham,Sat Jun 14 00:00:00 BST 1975
RO Collinge,12.0,6,2,43,0,3.58,India,Manchester,Sat Jun 14 00:00:00 BST 1975
Sir RJ Hadlee,12.0,6,2,48,2,4.0,India,Manchester,Sat Jun 14 00:00:00 BST 1975
DR Hadlee,12.0,6,3,32,2,2.66,India,Manchester,Sat Jun 14 00:00:00 BST 1975
BJ McKechnie,12.0,6,1,49,3,4.08,India,Manchester,Sat Jun 14 00:00:00 BST 1975
HJ Howarth,12.0,6,0,48,2,4.0,India,Manchester,Sat Jun 14 00:00:00 BST 1975
S Madan Lal,11.833333333333334,6,1,62,1,5.23,New Zealand,Manchester,Sat Jun 14 00:00:00 BST 1975
M Amarnath,8.0,6,1,40,1,5.0,New Zealand,Manchester,Sat Jun 14 00:00:00 BST 1975
BS Bedi,12.0,6,6,28,1,2.33,New Zealand,Manchester,Sat Jun 14 00:00:00 BST 1975
S Abid Ali,12.0,6,2,35,2,2.91,New Zealand,Manchester,Sat Jun 14 00:00:00 BST 1975
S Venkataraghavan,12.0,6,0,39,0,3.25,New Zealand,Manchester,Sat Jun 14 00:00:00 BST 1975
ED Solkar,3.0,6,0,16,0,5.33,New Zealand,Manchester,Sat Jun 14 00:00:00 BST 1975
BD Julien,12.0,6,2,31,1,2.58,Australia,The Oval,Sat Jun 14 00:00:00 BST 1975
AME Roberts,10.666666666666666,6,1,39,3,3.65,Australia,The Oval,Sat Jun 14 00:00:00 BST 1975
KD Boyce,11.0,6,0,38,2,3.45,Australia,The Oval,Sat Jun 14 00:00:00 BST 1975
VA Holder,10.0,6,0,31,1,3.1,Australia,The Oval,Sat Jun 14 00:00:00 BST 1975
CH Lloyd,4.0,6,1,19,0,4.75,Australia,The Oval,Sat Jun 14 00:00:00 BST 1975
IVA Richards,6.0,6,0,18,2,3.0,Australia,The Oval,Sat Jun 14 00:00:00 BST 1975
DK Lillee,10.0,6,0,66,1,6.6,West Indies,The Oval,Sat Jun 14 00:00:00 BST 1975
JR Thomson,6.0,6,1,21,0,3.5,West Indies,The Oval,Sat Jun 14 00:00:00 BST 1975
MHN Walker,12.0,6,2,41,1,3.41,West Indies,The Oval,Sat Jun 14 00:00:00 BST 1975
GS Chappell,4.0,6,0,13,0,3.25,West Indies,The Oval,Sat Jun 14 00:00:00 BST 1975
AA Mallett,11.0,6,2,35,1,3.18,West Indies,The Oval,Sat Jun 14 00:00:00 BST 1975
IM Chappell,3.0,6,1,9,0,3.0,West Indies,The Oval,Sat Jun 14 00:00:00 BST 1975
ARM Opatha,12.0,6,0,67,2,5.58,Pakistan,Nottingham,Sat Jun 14 00:00:00 BST 1975
HSM Pieris,9.0,6,0,54,0,6.0,Pakistan,Nottingham,Sat Jun 14 00:00:00 BST 1975
GRA de Silva,7.0,6,1,46,0,6.57,Pakistan,Nottingham,Sat Jun 14 00:00:00 BST 1975
DS de Silva,12.0,6,1,61,1,5.08,Pakistan,Nottingham,Sat Jun 14 00:00:00 BST 1975
LWS Kaluperuma,9.0,6,1,35,0,3.88,Pakistan,Nottingham,Sat Jun 14 00:00:00 BST 1975
B Warnapura,8.0,6,0,42,3,5.25,Pakistan,Nottingham,Sat Jun 14 00:00:00 BST 1975
AN Ranasinghe,3.0,6,0,10,0,3.33,Pakistan,Nottingham,Sat Jun 14 00:00:00 BST 1975
Asif Masood,6.0,6,2,14,0,2.33,Sri Lanka,Nottingham,Sat Jun 14 00:00:00 BST 1975
Imran Khan,7.166666666666667,6,3,15,3,2.09,Sri Lanka,Nottingham,Sat Jun 14 00:00:00 BST 1975
Javed Miandad,7.0,6,2,22,2,3.14,Sri Lanka,Nottingham,Sat Jun 14 00:00:00 BST 1975
Naseer Malik,6.0,6,1,19,1,3.16,Sri Lanka,Nottingham,Sat Jun 14 00:00:00 BST 1975
Sadiq Mohammad,6.0,6,1,20,2,3.33,Sri Lanka,Nottingham,Sat Jun 14 00:00:00 BST 1975
Wasim Raja,7.0,6,4,7,1,1.0,Sri Lanka,Nottingham,Sat Jun 14 00:00:00 BST 1975
Mushtaq Mohammad,5.0,6,0,16,0,3.2,Sri Lanka,Nottingham,Sat Jun 14 00:00:00 BST 1975
Pervez Mir,6.0,6,1,17,1,2.83,Sri Lanka,Nottingham,Sat Jun 14 00:00:00 BST 1975
DK Lillee,9.0,6,3,26,1,2.88,England,Leeds,Wed Jun 18 00:00:00 BST 1975
GJ Gilmour,12.0,6,6,14,6,1.16,England,Leeds,Wed Jun 18 00:00:00 BST 1975
MHN Walker,9.333333333333334,6,3,22,3,2.35,England,Leeds,Wed Jun 18 00:00:00 BST 1975
JR Thomson,6.0,6,0,17,0,2.83,England,Leeds,Wed Jun 18 00:00:00 BST 1975
GG Arnold,7.666666666666667,6,2,15,1,1.95,Australia,Leeds,Wed Jun 18 00:00:00 BST 1975
JA Snow,12.0,6,0,30,2,2.5,Australia,Leeds,Wed Jun 18 00:00:00 BST 1975
CM Old,7.0,6,2,29,3,4.14,Australia,Leeds,Wed Jun 18 00:00:00 BST 1975
P Lever,2.0,6,0,7,0,3.5,Australia,Leeds,Wed Jun 18 00:00:00 BST 1975
BD Julien,12.0,6,5,27,4,2.25,New Zealand,The Oval,Wed Jun 18 00:00:00 BST 1975
AME Roberts,11.0,6,3,18,2,1.63,New Zealand,The Oval,Wed Jun 18 00:00:00 BST 1975
VA Holder,8.333333333333334,6,0,30,3,3.6,New Zealand,The Oval,Wed Jun 18 00:00:00 BST 1975
KD Boyce,9.0,6,0,31,0,3.44,New Zealand,The Oval,Wed Jun 18 00:00:00 BST 1975
CH Lloyd,12.0,6,1,37,1,3.08,New Zealand,The Oval,Wed Jun 18 00:00:00 BST 1975
RO Collinge,12.0,6,4,28,3,2.33,West Indies,The Oval,Wed Jun 18 00:00:00 BST 1975
DR Hadlee,10.0,6,0,54,1,5.4,West Indies,The Oval,Wed Jun 18 00:00:00 BST 1975
BL Cairns,6.166666666666667,6,2,23,0,3.72,West Indies,The Oval,Wed Jun 18 00:00:00 BST 1975
BJ McKechnie,8.0,6,0,37,1,4.62,West Indies,The Oval,Wed Jun 18 00:00:00 BST 1975
HJ Howarth,4.0,6,0,15,0,3.75,West Indies,The Oval,Wed Jun 18 00:00:00 BST 1975
DK Lillee,12.0,6,1,55,1,4.58,West Indies,Lord's,Sat Jun 21 00:00:00 BST 1975
GJ Gilmour,12.0,6,2,48,5,4.0,West Indies,Lord's,Sat Jun 21 00:00:00 BST 1975
JR Thomson,12.0,6,1,44,2,3.66,West Indies,Lord's,Sat Jun 21 00:00:00 BST 1975
MHN Walker,12.0,6,1,71,0,5.91,West Indies,Lord's,Sat Jun 21 00:00:00 BST 1975
GS Chappell,7.0,6,0,33,0,4.71,West Indies,Lord's,Sat Jun 21 00:00:00 BST 1975
KD Walters,5.0,6,0,23,0,4.6,West Indies,Lord's,Sat Jun 21 00:00:00 BST 1975
BD Julien,12.0,6,0,58,0,4.83,Australia,Lord's,Sat Jun 21 00:00:00 BST 1975
AME Roberts,11.0,6,1,45,0,4.09,Australia,Lord's,Sat Jun 21 00:00:00 BST 1975
KD Boyce,12.0,6,0,50,4,4.16,Australia,Lord's,Sat Jun 21 00:00:00 BST 1975
VA Holder,11.666666666666666,6,1,65,0,5.57,Australia,Lord's,Sat Jun 21 00:00:00 BST 1975
CH Lloyd,12.0,6,1,38,1,3.16,Australia,Lord's,Sat Jun 21 00:00:00 BST 1975
DK Lillee,8.0,8,1,44,1,4.12,West Indies,Adelaide,Sat Dec 20 00:00:00 GMT 1975
GJ Gilmour,8.0,8,0,48,2,4.5,West Indies,Adelaide,Sat Dec 20 00:00:00 GMT 1975
GJ Cosier,6.0,8,1,33,1,4.12,West Indies,Adelaide,Sat Dec 20 00:00:00 GMT 1975
MHN Walker,7.0,8,0,19,4,2.11,West Indies,Adelaide,Sat Dec 20 00:00:00 GMT 1975
AA Mallett,2.0,8,0,21,0,7.87,West Indies,Adelaide,Sat Dec 20 00:00:00 GMT 1975
GS Chappell,7.0,8,0,43,2,4.6,West Indies,Adelaide,Sat Dec 20 00:00:00 GMT 1975
AME Roberts,4.0,8,0,22,1,4.12,Australia,Adelaide,Sat Dec 20 00:00:00 GMT 1975
BD Julien,8.0,8,0,66,0,6.18,Australia,Adelaide,Sat Dec 20 00:00:00 GMT 1975
VA Holder,7.833333333333333,8,1,53,2,5.21,Australia,Adelaide,Sat Dec 20 00:00:00 GMT 1975
KD Boyce,7.0,8,0,41,1,4.39,Australia,Adelaide,Sat Dec 20 00:00:00 GMT 1975
CH Lloyd,3.0,8,0,28,0,7.0,Australia,Adelaide,Sat Dec 20 00:00:00 GMT 1975
IVA Richards,2.0,8,0,10,0,3.75,Australia,Adelaide,Sat Dec 20 00:00:00 GMT 1975
RO Collinge,7.0,8,1,23,5,2.46,India,Christchurch,Sat Feb 21 00:00:00 GMT 1976
BL Cairns,7.0,8,1,20,2,2.14,India,Christchurch,Sat Feb 21 00:00:00 GMT 1976
Sir RJ Hadlee,6.0,8,0,28,0,3.5,India,Christchurch,Sat Feb 21 00:00:00 GMT 1976
BJ McKechnie,5.0,8,0,16,0,2.4,India,Christchurch,Sat Feb 21 00:00:00 GMT 1976
DR Hadlee,7.0,8,0,41,2,4.39,India,Christchurch,Sat Feb 21 00:00:00 GMT 1976
BE Congdon,3.0,8,0,17,0,4.25,India,Christchurch,Sat Feb 21 00:00:00 GMT 1976
S Madan Lal,4.5,8,1,22,0,3.77,New Zealand,Christchurch,Sat Feb 21 00:00:00 GMT 1976
ED Solkar,5.0,8,0,27,0,4.05,New Zealand,Christchurch,Sat Feb 21 00:00:00 GMT 1976
BS Bedi,7.0,8,0,24,1,2.57,New Zealand,Christchurch,Sat Feb 21 00:00:00 GMT 1976
M Amarnath,7.0,8,0,37,0,3.96,New Zealand,Christchurch,Sat Feb 21 00:00:00 GMT 1976
S Venkataraghavan,7.0,8,0,39,0,4.17,New Zealand,Christchurch,Sat Feb 21 00:00:00 GMT 1976
S Madan Lal,7.0,8,0,37,0,3.96,New Zealand,Auckland,Sun Feb 22 00:00:00 GMT 1976
ED Solkar,7.0,8,0,46,2,4.92,New Zealand,Auckland,Sun Feb 22 00:00:00 GMT 1976
M Amarnath,7.0,8,0,59,1,6.32,New Zealand,Auckland,Sun Feb 22 00:00:00 GMT 1976
BS Chandrasekhar,7.0,8,0,36,3,3.85,New Zealand,Auckland,Sun Feb 22 00:00:00 GMT 1976
S Venkataraghavan,7.0,8,0,45,1,4.82,New Zealand,Auckland,Sun Feb 22 00:00:00 GMT 1976
RO Collinge,3.0,8,0,19,0,4.75,India,Auckland,Sun Feb 22 00:00:00 GMT 1976
Sir RJ Hadlee,7.0,8,0,35,1,3.75,India,Auckland,Sun Feb 22 00:00:00 GMT 1976
BL Cairns,7.0,8,1,33,1,3.53,India,Auckland,Sun Feb 22 00:00:00 GMT 1976
DR Hadlee,7.0,8,0,18,2,1.92,India,Auckland,Sun Feb 22 00:00:00 GMT 1976
BJ McKechnie,4.0,8,0,24,1,4.5,India,Auckland,Sun Feb 22 00:00:00 GMT 1976
JM Parker,2.0,8,0,10,1,3.75,India,Auckland,Sun Feb 22 00:00:00 GMT 1976
MG Burgess,1.0,8,0,10,1,7.5,India,Auckland,Sun Feb 22 00:00:00 GMT 1976
GN Edwards,1.0,8,0,5,1,5.0,India,Auckland,Sun Feb 22 00:00:00 GMT 1976
AME Roberts,11.0,6,0,32,4,2.9,England,Scarborough,Thu Aug 26 00:00:00 BST 1976
MA Holding,11.0,6,1,38,2,3.45,England,Scarborough,Thu Aug 26 00:00:00 BST 1976
VA Holder,11.0,6,3,30,0,2.72,England,Scarborough,Thu Aug 26 00:00:00 BST 1976
BD Julien,11.0,6,2,37,1,3.36,England,Scarborough,Thu Aug 26 00:00:00 BST 1976
CL King,6.0,6,0,25,0,4.16,England,Scarborough,Thu Aug 26 00:00:00 BST 1976
CH Lloyd,5.0,6,1,26,0,5.2,England,Scarborough,Thu Aug 26 00:00:00 BST 1976
JK Lever,9.0,6,1,38,0,4.22,West Indies,Scarborough,Thu Aug 26 00:00:00 BST 1976
M Hendrick,9.0,6,3,38,1,4.22,West Indies,Scarborough,Thu Aug 26 00:00:00 BST 1976
B Wood,8.0,6,2,29,1,3.62,West Indies,Scarborough,Thu Aug 26 00:00:00 BST 1976
DL Underwood,9.0,6,1,35,1,3.88,West Indies,Scarborough,Thu Aug 26 00:00:00 BST 1976
IT Botham,3.0,6,0,26,1,8.66,West Indies,Scarborough,Thu Aug 26 00:00:00 BST 1976
RA Woolmer,2.0,6,0,16,0,8.0,West Indies,Scarborough,Thu Aug 26 00:00:00 BST 1976
DS Steele,1.0,6,0,9,0,9.0,West Indies,Scarborough,Thu Aug 26 00:00:00 BST 1976
M Hendrick,9.0,6,2,34,2,3.77,West Indies,Lord's,Sat Aug 28 00:00:00 BST 1976
RD Jackman,10.0,6,1,50,0,5.0,West Indies,Lord's,Sat Aug 28 00:00:00 BST 1976
RA Woolmer,10.0,6,0,52,2,5.2,West Indies,Lord's,Sat Aug 28 00:00:00 BST 1976
DL Underwood,10.0,6,0,27,3,2.7,West Indies,Lord's,Sat Aug 28 00:00:00 BST 1976
AW Greig,5.833333333333333,6,0,31,2,5.31,West Indies,Lord's,Sat Aug 28 00:00:00 BST 1976
B Wood,3.0,6,0,13,1,4.33,West Indies,Lord's,Sat Aug 28 00:00:00 BST 1976
AME Roberts,8.0,6,1,27,4,3.37,England,Lord's,Sat Aug 28 00:00:00 BST 1976
MA Holding,8.0,6,0,26,0,3.25,England,Lord's,Sat Aug 28 00:00:00 BST 1976
BD Julien,10.0,6,4,22,1,2.2,England,Lord's,Sat Aug 28 00:00:00 BST 1976
VA Holder,10.0,6,0,35,2,3.5,England,Lord's,Sat Aug 28 00:00:00 BST 1976
CL King,8.0,6,0,45,0,5.62,England,Lord's,Sat Aug 28 00:00:00 BST 1976
CH Lloyd,1.5,6,0,4,2,2.66,England,Lord's,Sat Aug 28 00:00:00 BST 1976
M Hendrick,10.0,6,0,45,2,4.5,West Indies,Birmingham,Mon Aug 30 00:00:00 BST 1976
JK Lever,10.0,6,1,57,2,5.7,West Indies,Birmingham,Mon Aug 30 00:00:00 BST 1976
IT Botham,3.0,6,0,31,1,10.33,West Indies,Birmingham,Mon Aug 30 00:00:00 BST 1976
DL Underwood,3.0,6,0,28,1,9.33,West Indies,Birmingham,Mon Aug 30 00:00:00 BST 1976
AW Greig,6.0,6,0,48,1,8.0,West Indies,Birmingham,Mon Aug 30 00:00:00 BST 1976
AME Roberts,5.0,6,1,9,0,1.8,England,Birmingham,Mon Aug 30 00:00:00 BST 1976
MA Holding,7.0,6,1,34,0,4.85,England,Birmingham,Mon Aug 30 00:00:00 BST 1976
VA Holder,10.0,6,0,50,5,5.0,England,Birmingham,Mon Aug 30 00:00:00 BST 1976
BD Julien,7.0,6,0,56,2,8.0,England,Birmingham,Mon Aug 30 00:00:00 BST 1976
RC Fredericks,1.6666666666666665,6,0,10,2,6.0,England,Birmingham,Mon Aug 30 00:00:00 BST 1976
IVA Richards,1.0,6,0,4,1,4.0,England,Birmingham,Mon Aug 30 00:00:00 BST 1976
Sarfraz Nawaz,7.0,8,0,35,1,3.75,New Zealand,Sialkot,Sat Oct 16 00:00:00 BST 1976
Imran Khan,7.0,8,0,36,1,3.85,New Zealand,Sialkot,Sat Oct 16 00:00:00 BST 1976
Asif Masood,7.0,8,0,38,1,4.07,New Zealand,Sialkot,Sat Oct 16 00:00:00 BST 1976
Intikhab Alam,7.0,8,0,36,2,3.85,New Zealand,Sialkot,Sat Oct 16 00:00:00 BST 1976
Javed Miandad,6.0,8,0,31,2,3.87,New Zealand,Sialkot,Sat Oct 16 00:00:00 BST 1976
Wasim Raja,1.0,8,0,1,0,0.75,New Zealand,Sialkot,Sat Oct 16 00:00:00 BST 1976
RO Collinge,7.0,8,0,37,1,3.96,Pakistan,Sialkot,Sat Oct 16 00:00:00 BST 1976
BL Cairns,7.0,8,0,36,2,3.85,Pakistan,Sialkot,Sat Oct 16 00:00:00 BST 1976
ADG Roberts,7.0,8,0,30,1,3.21,Pakistan,Sialkot,Sat Oct 16 00:00:00 BST 1976
GB Troup,7.0,8,1,29,1,3.1,Pakistan,Sialkot,Sat Oct 16 00:00:00 BST 1976
DR O'Sullivan,7.0,8,0,42,1,4.5,Pakistan,Sialkot,Sat Oct 16 00:00:00 BST 1976
AME Roberts,9.0,6,3,27,0,3.0,Pakistan,Albion,Wed Mar 16 00:00:00 GMT 1977
BD Julien,9.0,6,1,30,1,3.33,Pakistan,Albion,Wed Mar 16 00:00:00 GMT 1977
CEH Croft,9.0,6,2,50,3,5.55,Pakistan,Albion,Wed Mar 16 00:00:00 GMT 1977
J Garner,9.0,6,3,27,3,3.0,Pakistan,Albion,Wed Mar 16 00:00:00 GMT 1977
CL King,9.0,6,0,35,0,3.88,Pakistan,Albion,Wed Mar 16 00:00:00 GMT 1977
Sarfraz Nawaz,9.0,6,1,42,3,4.66,West Indies,Albion,Wed Mar 16 00:00:00 GMT 1977
Imran Khan,9.0,6,1,41,1,4.55,West Indies,Albion,Wed Mar 16 00:00:00 GMT 1977
Saleem Altaf,8.0,6,0,27,0,3.37,West Indies,Albion,Wed Mar 16 00:00:00 GMT 1977
Asif Iqbal,8.0,6,0,30,1,3.75,West Indies,Albion,Wed Mar 16 00:00:00 GMT 1977
Majid Khan,9.0,6,1,26,1,2.88,West Indies,Albion,Wed Mar 16 00:00:00 GMT 1977
Sadiq Mohammad,0.3333333333333333,6,0,6,0,18.0,West Indies,Albion,Wed Mar 16 00:00:00 GMT 1977
RGD Willis,8.0,6,2,16,1,2.0,Australia,Manchester,Thu Jun 02 00:00:00 BST 1977
JK Lever,10.0,6,1,45,2,4.5,Australia,Manchester,Thu Jun 02 00:00:00 BST 1977
DL Underwood,11.0,6,1,29,3,2.63,Australia,Manchester,Thu Jun 02 00:00:00 BST 1977
CM Old,11.0,6,3,30,1,2.72,Australia,Manchester,Thu Jun 02 00:00:00 BST 1977
P Willey,11.0,6,1,29,0,2.63,Australia,Manchester,Thu Jun 02 00:00:00 BST 1977
AW Greig,4.0,6,0,11,2,2.75,Australia,Manchester,Thu Jun 02 00:00:00 BST 1977
LS Pascoe,10.333333333333334,6,1,44,0,4.25,England,Manchester,Thu Jun 02 00:00:00 BST 1977
MHN Walker,7.0,6,3,20,3,2.85,England,Manchester,Thu Jun 02 00:00:00 BST 1977
MF Malone,11.0,6,1,37,2,3.36,England,Manchester,Thu Jun 02 00:00:00 BST 1977
KJ O'Keeffe,11.0,6,3,36,1,3.27,England,Manchester,Thu Jun 02 00:00:00 BST 1977
GS Chappell,6.0,6,1,31,0,5.16,England,Manchester,Thu Jun 02 00:00:00 BST 1977
JR Thomson,9.0,6,0,46,0,5.11,England,Birmingham,Sat Jun 04 00:00:00 BST 1977
MF Malone,11.0,6,2,27,0,2.45,England,Birmingham,Sat Jun 04 00:00:00 BST 1977
GS Chappell,11.0,6,5,20,5,1.81,England,Birmingham,Sat Jun 04 00:00:00 BST 1977
MHN Walker,11.0,6,3,29,0,2.63,England,Birmingham,Sat Jun 04 00:00:00 BST 1977
GJ Cosier,8.833333333333334,6,3,18,5,2.03,England,Birmingham,Sat Jun 04 00:00:00 BST 1977
RJ Bright,3.0,6,0,5,0,1.66,England,Birmingham,Sat Jun 04 00:00:00 BST 1977
RGD Willis,6.0,6,1,14,2,2.33,Australia,Birmingham,Sat Jun 04 00:00:00 BST 1977
JK Lever,11.0,6,2,29,4,2.63,Australia,Birmingham,Sat Jun 04 00:00:00 BST 1977
CM Old,7.0,6,2,15,1,2.14,Australia,Birmingham,Sat Jun 04 00:00:00 BST 1977
AW Greig,1.3333333333333333,6,0,2,1,1.5,Australia,Birmingham,Sat Jun 04 00:00:00 BST 1977
JR Thomson,11.0,6,2,51,2,4.63,England,The Oval,Mon Jun 06 00:00:00 BST 1977
G Dymock,10.0,6,0,39,1,3.9,England,The Oval,Mon Jun 06 00:00:00 BST 1977
LS Pascoe,11.0,6,0,44,3,4.0,England,The Oval,Mon Jun 06 00:00:00 BST 1977
KJ O'Keeffe,11.0,6,0,43,1,3.9,England,The Oval,Mon Jun 06 00:00:00 BST 1977
RJ Bright,11.0,6,1,56,1,5.09,England,The Oval,Mon Jun 06 00:00:00 BST 1977
GS Chappell,0.3333333333333333,6,0,0,1,0.0,England,The Oval,Mon Jun 06 00:00:00 BST 1977
RGD Willis,11.0,6,0,49,2,4.45,Australia,The Oval,Mon Jun 06 00:00:00 BST 1977
JK Lever,10.0,6,0,43,1,4.3,Australia,The Oval,Mon Jun 06 00:00:00 BST 1977
CM Old,10.333333333333334,6,0,56,2,5.41,Australia,The Oval,Mon Jun 06 00:00:00 BST 1977
DL Underwood,11.0,6,2,21,1,1.9,Australia,The Oval,Mon Jun 06 00:00:00 BST 1977
G Miller,5.0,6,0,24,0,4.8,Australia,The Oval,Mon Jun 06 00:00:00 BST 1977
AW Greig,6.0,6,0,36,0,6.0,Australia,The Oval,Mon Jun 06 00:00:00 BST 1977
M Hendrick,7.0,8,0,50,1,5.35,Pakistan,Sahiwal,Fri Dec 23 00:00:00 GMT 1977
IT Botham,7.0,8,0,39,3,4.17,Pakistan,Sahiwal,Fri Dec 23 00:00:00 GMT 1977
CM Old,7.0,8,0,49,0,5.25,Pakistan,Sahiwal,Fri Dec 23 00:00:00 GMT 1977
PH Edmonds,7.0,8,0,19,0,2.03,Pakistan,Sahiwal,Fri Dec 23 00:00:00 GMT 1977
G Miller,7.0,8,0,46,1,4.92,Pakistan,Sahiwal,Fri Dec 23 00:00:00 GMT 1977
Saleem Altaf,7.0,8,0,34,1,3.64,England,Sahiwal,Fri Dec 23 00:00:00 GMT 1977
Liaqat Ali,7.0,8,0,50,1,5.35,England,Sahiwal,Fri Dec 23 00:00:00 GMT 1977
Aamer Hameed,7.0,8,1,32,1,3.42,England,Sahiwal,Fri Dec 23 00:00:00 GMT 1977
Pervez Mir,4.0,8,0,18,1,3.37,England,Sahiwal,Fri Dec 23 00:00:00 GMT 1977
Javed Miandad,7.0,8,1,29,0,3.1,England,Sahiwal,Fri Dec 23 00:00:00 GMT 1977
Wasim Raja,2.0,8,0,11,1,4.12,England,Sahiwal,Fri Dec 23 00:00:00 GMT 1977
Mudassar Nazar,1.0,8,0,12,0,9.0,England,Sahiwal,Fri Dec 23 00:00:00 GMT 1977
JK Lever,6.0,8,1,18,3,2.25,Pakistan,Sialkot,Fri Dec 30 00:00:00 GMT 1977
IT Botham,7.166666666666667,8,0,21,1,2.29,Pakistan,Sialkot,Fri Dec 30 00:00:00 GMT 1977
GA Cope,7.0,8,0,19,1,2.03,Pakistan,Sialkot,Fri Dec 30 00:00:00 GMT 1977
G Miller,6.0,8,1,43,1,5.37,Pakistan,Sialkot,Fri Dec 30 00:00:00 GMT 1977
PH Edmonds,7.0,8,0,28,2,3.0,Pakistan,Sialkot,Fri Dec 30 00:00:00 GMT 1977
MW Gatting,1.0,8,0,15,0,11.25,Pakistan,Sialkot,Fri Dec 30 00:00:00 GMT 1977
Saleem Altaf,6.166666666666667,8,0,20,0,2.55,England,Sialkot,Fri Dec 30 00:00:00 GMT 1977
Sikander Bakht,6.0,8,0,25,1,3.12,England,Sialkot,Fri Dec 30 00:00:00 GMT 1977
Javed Miandad,7.0,8,0,32,0,3.42,England,Sialkot,Fri Dec 30 00:00:00 GMT 1977
Iqbal Qasim,7.0,8,2,16,2,1.71,England,Sialkot,Fri Dec 30 00:00:00 GMT 1977
Hasan Jamil,6.0,8,0,39,0,4.87,England,Sialkot,Fri Dec 30 00:00:00 GMT 1977
Wasim Raja,1.0,8,0,9,0,6.75,England,Sialkot,Fri Dec 30 00:00:00 GMT 1977
CM Old,7.0,8,0,35,1,3.75,Pakistan,Lahore,Fri Jan 13 00:00:00 GMT 1978
JK Lever,7.0,8,1,25,2,2.67,Pakistan,Lahore,Fri Jan 13 00:00:00 GMT 1978
IT Botham,7.0,8,0,41,0,4.39,Pakistan,Lahore,Fri Jan 13 00:00:00 GMT 1978
PH Edmonds,7.0,8,1,28,2,3.0,Pakistan,Lahore,Fri Jan 13 00:00:00 GMT 1978
GA Cope,7.0,8,0,16,1,1.71,Pakistan,Lahore,Fri Jan 13 00:00:00 GMT 1978
